eq_id,event,mag,hyp_lat,hyp_long,hyp_depth,network,station,sta_lat,sta_long,sta_elev,hyp_dist,component,dt,npt,PGA,PGV,PGD,disp_final1,disp_final2,method,tp,t1,t2,t3,tstart,tsearch,HP-FC,K,maxE,t1f,t2f,Km,fname_acc,fname_vel,fname_disp
32767,2022 Chihshang,6.9,23.14,121.2,7,TSMIP,TTN028,22.7767,121.0629,0.135,43.1901391756855,N,0.01,10001,0.361219238216396,3.19335627611618,3.38588820751608,-0.984884476001893,-0.871420213666901,BooreQuad,12,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20220918064410_TSMIP_TTN028_N.acc,20220918064410_TSMIP_TTN028_N.vel,20220918064410_TSMIP_TTN028_N.disp
32767,2022 Chihshang,6.9,23.14,121.2,7,TSMIP,TTN028,22.7767,121.0629,0.135,43.1901391756855,E,0.01,10001,0.440824041336866,6.59418493789925,8.9193210438054,-2.17528213578169,-1.90101682156124,BooreQuad,12,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20220918064410_TSMIP_TTN028_E.acc,20220918064410_TSMIP_TTN028_E.vel,20220918064410_TSMIP_TTN028_E.disp
32767,2022 Chihshang,6.9,23.14,121.2,7,TSMIP,TTN033,23.1918,121.3957,0.011,21.9880186833069,Z,0.01,7001,0.645760606817851,9.18923412214877,10.951500799766,-8.3321722681954,-7.94013749425146,BoorePieceWise,8,10.5,34.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20220918064410_TSMIP_TTN033_Z.acc,20220918064410_TSMIP_TTN033_Z.vel,20220918064410_TSMIP_TTN033_Z.disp
32767,2022 Chihshang,6.9,23.14,121.2,7,TSMIP,TTN033,23.1918,121.3957,0.011,21.9880186833069,N,0.01,7001,1.43505596142215,22.4373614233316,45.3577210642168,26.8234684906496,26.761930881824,BoorePieceWise,8,10.5,34.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20220918064410_TSMIP_TTN033_N.acc,20220918064410_TSMIP_TTN033_N.vel,20220918064410_TSMIP_TTN033_N.disp
32767,2022 Chihshang,6.9,23.14,121.2,7,TSMIP,TTN033,23.1918,121.3957,0.011,21.9880186833069,E,0.01,7001,1.06245994467434,10.9902554668944,20.5711918482351,-18.4359457239384,-18.8052610971556,BoorePieceWise,8,10.5,34.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20220918064410_TSMIP_TTN033_E.acc,20220918064410_TSMIP_TTN033_E.vel,20220918064410_TSMIP_TTN033_E.disp
32767,2022 Chihshang,6.9,23.14,121.2,7,TSMIP,TTN035,22.8784,121.2276,0.056,29.9383564425279,Z,0.01,8001,0.322476604889169,6.1379425457325,4.28894571628906,-0.49894913066149,-0.779202749726509,BooreQuad,10,12.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20220918064410_TSMIP_TTN035_Z.acc,20220918064410_TSMIP_TTN035_Z.vel,20220918064410_TSMIP_TTN035_Z.disp
32767,2022 Chihshang,6.9,23.14,121.2,7,TSMIP,TTN035,22.8784,121.2276,0.056,29.9383564425279,N,0.01,8001,0.715180566284425,10.1867952219409,11.454639726727,3.72341719568794,4.07606692759222,BooreQuad,10,12.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20220918064410_TSMIP_TTN035_N.acc,20220918064410_TSMIP_TTN035_N.vel,20220918064410_TSMIP_TTN035_N.disp
32767,2022 Chihshang,6.9,23.14,121.2,7,TSMIP,TTN035,22.8784,121.2276,0.056,29.9383564425279,E,0.01,8001,0.518950121429224,12.9293065077431,12.150464186645,-0.242270146064098,0.0519915393992112,BooreQuad,10,12.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20220918064410_TSMIP_TTN035_E.acc,20220918064410_TSMIP_TTN035_E.vel,20220918064410_TSMIP_TTN035_E.disp
32767,2022 Chihshang,6.9,23.14,121.2,7,TSMIP,TTN045,22.9741,121.1564,0.19,20.1622172726338,Z,0.01,7001,0.775189539201272,10.9380411066051,7.43628337896837,-2.76402967415977,-3.1901560014969,BooreQuad,8,9.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20220918064410_TSMIP_TTN045_Z.acc,20220918064410_TSMIP_TTN045_Z.vel,20220918064410_TSMIP_TTN045_Z.disp
32767,2022 Chihshang,6.9,23.14,121.2,7,TSMIP,TTN045,22.9741,121.1564,0.19,20.1622172726338,N,0.01,7001,0.901954051829627,13.0207472549133,15.7959513530537,-6.20714056512676,-5.36683751995108,BooreQuad,8,9.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20220918064410_TSMIP_TTN045_N.acc,20220918064410_TSMIP_TTN045_N.vel,20220918064410_TSMIP_TTN045_N.disp
32767,2022 Chihshang,6.9,23.14,121.2,7,TSMIP,TTN045,22.9741,121.1564,0.19,20.1622172726338,E,0.01,7001,1.39026273260622,27.1413100268984,19.5721317914472,-4.91188113031327,-3.82265891560016,BooreQuad,8,9.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20220918064410_TSMIP_TTN045_E.acc,20220918064410_TSMIP_TTN045_E.vel,20220918064410_TSMIP_TTN045_E.disp
32767,2022 Chihshang,6.9,23.14,121.2,7,TSMIP,TTN047,22.8383,121.1385,0.113,34.714321160419,Z,0.01,10001,0.298194443892161,7.1228750052056,5.0792156460177,-0.0423837800311108,-0.304008394203319,BooreQuad,10,13.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20220918064410_TSMIP_TTN047_Z.acc,20220918064410_TSMIP_TTN047_Z.vel,20220918064410_TSMIP_TTN047_Z.disp
32767,2022 Chihshang,6.9,23.14,121.2,7,TSMIP,TTN047,22.8383,121.1385,0.113,34.714321160419,N,0.01,10001,0.434906095925145,8.92224063579368,5.92744761822125,-0.345371978653454,-0.168818432073278,BooreQuad,10,13.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20220918064410_TSMIP_TTN047_N.acc,20220918064410_TSMIP_TTN047_N.vel,20220918064410_TSMIP_TTN047_N.disp
32767,2022 Chihshang,6.9,23.14,121.2,7,TSMIP,TTN047,22.8383,121.1385,0.113,34.714321160419,E,0.01,10001,0.447922245555547,8.74200459558664,9.77511255926028,-1.98134846041868,-1.99408595131502,BooreQuad,10,13.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20220918064410_TSMIP_TTN047_E.acc,20220918064410_TSMIP_TTN047_E.vel,20220918064410_TSMIP_TTN047_E.disp
32767,2022 Chihshang,6.9,23.14,121.2,7,TSMIP,TTN057,23.0258,121.3304,0.05,19.6839761878735,Z,0.01,6001,0.684736693336896,7.96178125299864,5.73054302040593,-1.19406806274299,-1.33428672175386,BooreQuad,8,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20220918064410_TSMIP_TTN057_Z.acc,20220918064410_TSMIP_TTN057_Z.vel,20220918064410_TSMIP_TTN057_Z.disp
32767,2022 Chihshang,6.9,23.14,121.2,7,TSMIP,TTN057,23.0258,121.3304,0.05,19.6839761878735,N,0.01,6001,2.12705070283818,20.7844743572664,29.7398013873305,14.1576705968351,14.0322693154302,BooreQuad,8,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20220918064410_TSMIP_TTN057_N.acc,20220918064410_TSMIP_TTN057_N.vel,20220918064410_TSMIP_TTN057_N.disp
32767,2022 Chihshang,6.9,23.14,121.2,7,TSMIP,TTN057,23.0258,121.3304,0.05,19.6839761878735,E,0.01,6001,2.57155345802943,25.2712264787565,18.0846771396567,-6.38627360329258,-6.53038571561208,BooreQuad,8,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20220918064410_TSMIP_TTN057_E.acc,20220918064410_TSMIP_TTN057_E.vel,20220918064410_TSMIP_TTN057_E.disp
32767,2022 Chihshang,6.9,23.14,121.2,7,TSMIP,TTN061,23.1488,121.2061,0.295,7.09507240966319,Z,0.01,10001,2.36332584882848,25.0879659240043,51.8888613936803,46.9830451325857,47.0958073834987,BoorePieceWise,8,10,29.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20220918064410_TSMIP_TTN061_Z.acc,20220918064410_TSMIP_TTN061_Z.vel,20220918064410_TSMIP_TTN061_Z.disp
32767,2022 Chihshang,6.9,23.14,121.2,7,TSMIP,TTN061,23.1488,121.2061,0.295,7.09507240966319,N,0.01,10001,3.10635120966775,31.8702101881835,76.8047581085013,-73.050481210415,-73.0053122448196,BoorePieceWise,8,10,29.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20220918064410_TSMIP_TTN061_N.acc,20220918064410_TSMIP_TTN061_N.vel,20220918064410_TSMIP_TTN061_N.disp
32767,2022 Chihshang,6.9,23.14,121.2,7,TSMIP,TTN061,23.1488,121.2061,0.295,7.09507240966319,E,0.01,10001,2.26726114342087,40.9548319951245,79.7696812978754,-76.5407077117578,-76.2266604790125,BoorePieceWise,8,10,29.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20220918064410_TSMIP_TTN061_E.acc,20220918064410_TSMIP_TTN061_E.vel,20220918064410_TSMIP_TTN061_E.disp
32767,2022 Chihshang,6.9,23.14,121.2,7,EEWS,S054,22.7705,121.1366,NaN,42.0201976430426,Z,0.005,20001,0.408956743664821,5.69586225748003,2.70069542724751,0.0948970330095674,-0.0709088095720811,BooreQuad,8,10.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20220918064411_EEWS_S054_Z.acc,20220918064411_EEWS_S054_Z.vel,20220918064411_EEWS_S054_Z.disp
32767,2022 Chihshang,6.9,23.14,121.2,7,EEWS,S054,22.7705,121.1366,NaN,42.0201976430426,N,0.005,20001,0.907830030593173,9.92293033932023,3.12200574973997,-0.257654995138989,-0.0999969462792774,BooreQuad,8,10.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20220918064411_EEWS_S054_N.acc,20220918064411_EEWS_S054_N.vel,20220918064411_EEWS_S054_N.disp
32767,2022 Chihshang,6.9,23.14,121.2,7,EEWS,S054,22.7705,121.1366,NaN,42.0201976430426,E,0.005,20001,0.688049730021272,8.10711276377741,5.62628860050324,0.211847913133269,0.351058857126728,BooreQuad,8,10.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20220918064411_EEWS_S054_E.acc,20220918064411_EEWS_S054_E.vel,20220918064411_EEWS_S054_E.disp
